"Hotel_ID","HotelName","Address","Rating","UserRatingsTotal","Lat","Long","Place_ID"
"325","鶴清","京都市下京区下材木町４５１ 五条上ル","4.0","274.0","34.9967572","135.7678434","ChIJj5YcPLkIAWARl0_Gb8J-CFM"
"326","旅館 田舎亭","京都市東山区祇園下河原石塀小路 ４６３","4.6","45.0","35.0004187","135.7791611","ChIJB1aZxO0HAWAR7F_g0Jc-z9g"
"327","プチメゾン五条","京都市東山区田中町５０４−１７ プチメゾン五条","4.5","2.0","34.99632709999999","135.7696394","ChIJAQDB9bgIAWARxvuKpBhUiWE"
"328","町家 つき草庵","京都市東山区西御門町４４０−８","4.7","10.0","34.9984072","135.7708796","ChIJT_3WrrgIAWARZToZOy7Muhk"
"329","清水びろうど庵","京都市東山区下河原町４７８−４","4.9","9.0","35.0001523","135.7790811","ChIJn5oFeFkJAWARC0zNAHuVAnQ"
"330","京料理 田鶴","京都市下京区美濃屋町１７９−３","4.0","196.0","34.9994804","135.7686907","ChIJ4_9jHr8IAWARf7e-qRSbhfM"
"331","Stay SAKURA Kyoto 清水五条","京都市東山区小島町５８３−２","4.6","96.0","34.9963926","135.7764951","ChIJH70eR88IAWARikeOwO1y5sM"
"332","ホテルささりんどう","京都市東山区祇園町南側南側５７０−１０２ Hotel ささりんどう","4.0","353.0","35.0031958","135.7737686","ChIJ-9_C9sMIAWAR9-17NnduubU"
"333","石塀小路 龍吟-RYUGIN-","京都市東山区下河原町４６３−１２ 石塀小路龍吟","4.6","16.0","35.0008718","135.7793516","ChIJ2WW14MQIAWARVJ7U9qn9ybE"
"334","町屋 もみじ","京都市東山区門脇町１８２−３ 大和大路通五条上ル","5.0","2.0","34.9959547","135.7730388","ChIJi2x10ccIAWARL3LJ7M2wkYs"
"335","アパホテル〈京都祇園〉EXCELLENT","京都市東山区祇園町南側555番地","3.8","1840.0","35.00366930000001","135.7761843","ChIJ5dqk08MIAWARA-piDT7IzR4"
"336","ホテル長楽館","京都市東山区円山町６０４ 八坂鳥居前東入","4.5","923.0","35.003086","135.7802522","ChIJx2qHp8QIAWAR3Q0obr41IPI"
"337","Miro美盧 松原高瀬川邸","京都市下京区材木町423番地2","4.1","8.0","34.99880499999999","135.7683535","ChIJH4mTspQIAWARSrDmgtfMmss"
"338","Rinn Hostel Miyagawacho（Rinnホステル 宮川町）","京都市東山区宮川筋３丁目２９１−５","4.3","15.0","35.0004284","135.7708615","ChIJtTmRY78IAWAREHt2Q93LFh0"
"339","ホテル と、いうわけで。","京都市東山区宮川筋２５９","3.4","39.0","35.0012734","135.7712987","ChIJbWU7gcAIAWARTA12cIs4yIM"
"340","ホテルリバージュ","京都市東山区毘沙門町四丁目 東大路松原上る 4丁目４４−５０ ＨＯＴＥＬ ＲＩＶＡＧＥ 東大路松原上 東大路松原上る","3.2","13.0","35.000071","135.776357","ChIJ57vJJMQIAWART3Yxk0xCP-k"
"341","京町家一棟貸し梅ノ戸庵 三条御陵","京都市山科区御陵大津畑町５３−７","3.8","5.0","34.98997159999999","135.8123055","ChIJN7na674OAWARCier0y70fcw"
"342","HINA ( Kyoto Misasagi stationTraditional Entire House) 京都 山科御陵駅すぐ 宿 旅館 民泊 ひな）","京都市山科区御陵鴨戸町５１−１","4.6","11.0","34.9955937","135.8024575","ChIJLbmRgs4OAWARdoSccgv7bmg"
"343","インサイトコート山科","京都市山科区御陵天徳町２１−１","4.1","8.0","34.9919091","135.8121542","ChIJZ0p_oqQPAWAR81eqjrGJ0jk"
"344","金--別館","京都市山科区御陵大津畑町３８−１","","","34.9909675","135.8135726","ChIJrTsRPX4PAWARnweboXYh0pw"
"345","谷町君山科家","京都市山科区御陵原西町１０−９","5.0","6.0","34.9955977","135.8032492","ChIJc4Py1yUPAWARxz-Ppskb_V4"
"346","COCORO ( Kyoto Misasagi stationTraditional Entire House) 京都 山科御陵駅すぐ 宿 旅館 民泊 こころ）","京都市山科区御陵鴨戸町５１−１","4.8","9.0","34.9956305","135.8024046","ChIJ_c9IBmcPAWAR9IVL79qx1XQ"
"347","シェアハウス七鈴","京都市山科区上野御所ノ内町9−１５","","","34.9915962","135.815768","ChIJ91TdSIQPAWAR_HIqRc3CbdI"
"348","Guest House Kyoto-Yamashina","京都市山科区竹鼻竹ノ街道町６５ ６５－１－２","5.0","4.0","34.990717","135.8158598","ChIJCVVb6uYPAWARdClInorwtg0"
"349","COCORO HOTEL KYOTO","京都市山科区御陵鴨戸町５５","4.5","23.0","34.9959471","135.8016961","ChIJlTM2WvwPAWAR9NAz-00Q9vE"
"350","(株)ケン・ホテルマネジメント京都","京都市山科区安朱桟敷町２３−２３ 23番地","","","34.99140559999999","135.8167402","ChIJPzziUjEPAWARlGr_PdbmKiY"
"351","京都山科 ホテル山楽","京都市山科区安朱桟敷町２３−２３ 23番地","4.3","458.0","34.99140559999999","135.8167402","ChIJfUA5pV0PAWAROhaM8NZ2bqE"
"352","Jacky's House","京都市山科区竹鼻立原町２４−１２","5.0","2.0","34.98874189999999","135.8192432","ChIJkzpnbAkPAWARk8kFcPhAF4w"
"353","カーサ―坂脇","京都市山科区日ノ岡坂脇町３２","1.0","5.0","34.9963096","135.797381","ChIJr4lVffQPAWAR1uhASi8t52E"
"354","源ヴィラ 京都日ノ岡","京都市山科区日ノ岡朝田町３０−１１ 源ヴィラ","","","34.9971234","135.7969679","ChIJJZwRgFYPAWAR7eolzHjZi_o"
"355","みのり荘","京都市山科区竹鼻扇町４４−２","","","34.9888244","135.8210617","ChIJexFpSCsPAWARj4QW1iD_MxQ"
"356","山科ゲストハウス","京都市山科区北花山山田町７９−１","5.0","1.0","34.9986048","135.794366","ChIJHWvcimUJAWAR1N-cTEBE5Nc"
"357","ゲストハウス 舞妓","京都市山科区四ノ宮岩久保町１０−７ 10番地7","","","34.9916539","135.8252575","ChIJScU1xdEPAWARRqUA8qDYKn0"
"358","Come on UP Share house Yamashina - カモンアップ 山科シェアハウス","京都市山科区音羽前田町１−７","4.3","6.0","34.9864152","135.8257234","ChIJXZA8iPEPAWARkUR-8iocq14"
"359","京の宿 月光庵","京都市中京区西ノ京西月光町１８−２０","5.0","60.0","35.0093978","135.7371542","ChIJl9PS7csHAWARjsL9JuR0Zuk"
"360","平安宮内裏の宿","京都市上京区東神明町２９７−１ ２９７−１","4.4","43.0","35.02097550000001","135.7441216","ChIJDdERFNsHAWARmA7Rw9tcfEE"
"361","ゲストハウス円町家","京都市中京区西ノ京中保町９２","3.9","8.0","35.020729","135.732212","ChIJqT_o678HAWARYYdWZucQiG8"
"362","二条椿や","京都市中京区西ノ京池ノ内町１６−２０ 京燃ガレージ","4.5","6.0","35.0105324","135.7464816","ChIJVYfUTtMHAWARx4EB6EPX-yA"
"363","ANA Crowne Plaza Kyoto by IHG","Nijojo-Mae, Horikawa-Dori, 中京区 京都市","4.0","2682.0","35.0140901","135.7491371","ChIJbWJTDoAIAWARCJAJWDq832o"
"364","ゲストハウス 二条庵","京都市中京区聚楽廻東町３１−９","4.5","4.0","35.0191027","135.7416004","ChIJnZ8B38QHAWARuFSdwECnJl8"
"365","ウサギノネドコ京都店","京都市中京区西ノ京南原町３７","4.2","322.0","35.0108633","135.7338086","ChIJcWKZzckHAWARg4cx-SWu9FY"
"366","Stay SAKURA Kyoto 二条城西Ⅰ","京都市中京区聚楽廻中町５１番地１０","4.3","12.0","35.0166941","135.7411349","ChIJDQvZY8UHAWARMn3QC3XIJ5w"
"367","Miro Kyoto Nijo Hotel","２０-1 西ノ京勧学院町, 中京区 京都市","4.2","200.0","35.00899899999999","135.7444649","ChIJD06WLS0GAWARlp2PInqRjUk"
"368","弁天庵","京都市上京区弁天町305番地9","4.5","4.0","35.0219045","135.7437728","ChIJXTj9XdsHAWARtEROZEAIpm4"
"369","Stay SAKURA Kyoto 朱雀大路","京都市中京区壬生朱雀町２５−１３","4.3","53.0","35.007676","135.7427053","ChIJ__9bWS0GAWARBhrk5LLDui8"
"370","二条ききょう亭","京都市中京区聚楽廻南町３１−３","5.0","3.0","35.014279","135.743138","ChIJPSvh3NEHAWARzK6gvl8hTdg"
"371","ゲストハウス ハナレイ","京都市上京区下横町２０２−３","","","35.023845","135.7337508","ChIJrb2d2uoHAWAR9fY0JbbTTio"
"372","故郷の家","京都市右京区太秦森ケ東町２９−１０","3.6","10.0","35.0145219","135.7161672","ChIJSYrshJ8HAWARW5bPjVj12gI"
"373","ろうじ屋 rental cycle, motorcycle ROUJIYA","京都市中京区西ノ京池ノ内町22−５８","4.3","109.0","35.0092174","135.7453095","ChIJUTRI0SwGAWAR-DGqGZYlUCc"
"374","京宿日和 聚楽","京都市中京区聚楽廻中町４１−５","4.8","5.0","35.018123","135.741287","ChIJZw_-FsUHAWAR7ZqxLog41Aw"
"375","リジョイスステイ 京都二条城南","京都市中京区西ノ京池ノ内町１９−８ リジョイスステイ京都二条城南","4.6","20.0","35.0108268","135.7459918","ChIJU1H3PtMHAWARMtqYG9odfiU"
"376","ナンバー ６ 二条","京都市中京区西ノ京池ノ内町１６−５","4.7","35.0","35.010826","135.74667","ChIJAQAURdMHAWARtoWRXJ_ONas"
"377","朱雀 ききょう庵","京都市中京区西ノ京西月光町１８−８","4.6","8.0","35.0095098","135.7369097","ChIJecRF6csHAWARLK5cNxlEguQ"
"378","柏 二条城","京都市中京区 Kyoto 京都市中京区西ノ京池之内町 20番地31","","","35.01033359999999","135.7455004","ChIJq6ofJdMHAWARNhgUfqNE8R8"
"379","ART IN HOTEL SUMAU","京都市中京区西ノ京南聖町６−５","","","35.00935","135.74393","ChIJU8AbydIHAWARu4NG6wa0HKg"
"380","Senmaru Vacation Rental","京都市上京区小山町887番地 京都市上京区丸太町通千本東入","","","35.019279","135.7423404","ChIJ8Z0EKsUHAWARd_ToblEgJNQ"
"381","Ken House Kyoto","京都市中京区壬生御所ノ内町10‐14","4.5","6.0","35.00588399999999","135.743871","ChIJ3SXhvS0GAWARh_GBTiLe3gw"
"382","RAKUTOKO 桜","京都市中京区西ノ京船塚町１２−２７","4.4","10.0","35.01176149999999","135.7371619","ChIJNeDROskHAWARF-9Dm72mkxM"
"383","Guest House Oumi 近江","京都市中京区西ノ京永本町１９−１１","4.6","159.0","35.0119193","135.738874","ChIJk20mvM4HAWARxzLquc2Fbew"
"384","雲町屋 小星 KumoMachiya KOBOSHI","京都市中京区西ノ京星池町１７−１４","4.4","8.0","35.0129131","135.7405091","ChIJ54GnYM4HAWARuZpUmximYNo"
"385","桂倶楽部","京都市北区大将軍東鷹司町３８","4.8","4.0","35.022876","135.730089","ChIJHVrgTZQHAWARzAFeXiRMXss"
"386","Guesthouse ""Ogawatei""","京都市右京区 26 Hanazono Imachi","4.2","9.0","35.0199938","135.7185521","ChIJO769BZwHAWAR_MfvPcXIuTY"
"387","二条じゅらく庵","京都市中京区聚楽廻松下町１１−３１","3.8","4.0","35.0196296","135.7387011","ChIJQYJHCcQHAWAR5Hqw4azNgiU"
"388","アーバンホテル京都二条プレミアム","京都市中京区聚楽廻南町２５−５","4.1","1560.0","35.0151662","135.7421578","ChIJxcG-0c8HAWAR4sL--wKR4u4"
"389","雲町屋 小楽 KumoMachiya KORAKU","京都市中京区聚楽廻南町３０−５","5.0","1.0","35.0145227","135.7433906","ChIJrSvpw9EHAWARBtF2KzPFkOE"
"390","蔵や 千本三条","京都市中京区西ノ京南聖町２１−１５ 中京","4.8","6.0","35.0088855","135.7435483","ChIJwYGItNIHAWARK8fLV7g0tVo"
"391","福家・四季二条","京都市中京区聚楽廻西町１６３−１３","4.5","4.0","35.019707","135.740962","ChIJn78Z7cQHAWARhgVSBOAJJmQ"
"392","千本丸太町ゲストハウス","京都市上京区小山町８７１","5.0","4.0","35.0186046","135.7427499","ChIJ04Rzy9oHAWARPf3C7jh4ko4"
"393","千松庵","京都市上京区上京区中務町４９０−５１","4.3","12.0","35.018985","135.744002","ChIJC5bPlNoHAWARRfPPPY56jK8"
"394","スズキゲストハウス","京都市上京区主税町上京区主税町９８６","4.8","115.0","35.017619","135.7451624","ChIJTVAJidAHAWARBqIM5gORlSI"
"395","二条有楽庵","京都市中京区西ノ京池ノ内町２７−３","4.8","6.0","35.010389","135.746891","ChIJ8UR_TdMHAWARcvh_sjiaWDg"
"396","一栗邸","京都市中京区瓦師町６４","4.9","9.0","35.008916","135.7474563","ChIJ25jLnSwGAWARE6tPw5EB7UA"
"397","御泊処「京町家 二条城庵」","京都市上京区四町目８０２−６３","4.7","3.0","35.0161996","135.7474991","ChIJuSE1rXgIAWARil_hqHLwP_c"
"398","花園会館","京都市右京区花園木辻北町１−５","3.9","544.0","35.021323","135.722075","ChIJLVDQJZoHAWAR3r4anfg6UJ4"
"399","ホテル レジェンドプラス","京都市北区北野上白梅町６２−１","3.3","15.0","35.0277974","135.7320015","ChIJx7cwIJMHAWAR-X1cAQHnCPs"
"400","京町家の宿 出水町家","京都市上京区下丸屋町512 番地","4.6","7.0","35.019858","135.74581","ChIJN-c_QtoHAWAR80QrGthty0U"
"401","Shiki Homes | NENE 音々","京都市上京区 ９４ 94 百万遍町 上京区","4.5","11.0","35.02359349999999","135.7428712","ChIJJyHM09wHAWARS0Yzq5WlmYw"
"402","京町屋ゲストハウス まくや","京都市上京区稲葉町４４２−５","4.6","50.0","35.0202457","135.7417115","ChIJQ2vYvsQHAWARY7PbCs6ARk4"
"403","ホテルモントレ京都","京都市中京区饅頭屋町６０４ 烏丸通三条下ル","4.1","3083.0","35.0078486","135.7594248","ChIJEdzLq-0GAWARfUpevjWDfcE"
"404","ハートンホテル京都","京都市中京区船屋町４０５ ハートンホテル京都 1F","4.0","1772.0","35.0116946","135.7609035","ChIJlakf5IUIAWARRkz_eK81n2E"
"405","NISHIYAMA RYOKAN","京都市中京区山本町４３３","4.6","240.0","35.013105","135.766303","ChIJaaPzJ4wIAWARpNHs1WVqmTc"
"406","京都ブライトンホテル","京都市上京区仕丁町３３０","4.4","2912.0","35.0243557","135.7557497","ChIJSdpNdnQIAWARDdhcmpKx0ec"
"407","ホテルオークラ京都","京都市中京区 河原町御池","4.3","4845.0","35.01184819999999","135.7694265","ChIJLS3WZJIIAWARqQv8aoODVqs"
"408","松井別館 花かんざし Matsui Bekkan Hanakanzashi","京都市中京区堀之上町１２６ 高倉東入","4.2","260.0","35.007479","135.7627743","ChIJZwoDQJAIAWARKXhAcOYyGQ0"
"409","シティーペンション トミーリッチイン京都","京都市中京区福長町１０９−２ シティペンショントミーリッチイン京都 富小路通三条上る","3.7","43.0","35.0093254","135.7648575","ChIJ8ywE3JEIAWARLSie0fhSHUY"
"410","ホテル本能寺","京都市中京区下本能寺前町５２２","4.1","226.0","35.0105831","135.7683275","ChIJg4LAZJIIAWAR846tP-P5HGo"
"411","三井ガーデンホテル京都新町 別邸","京都市中京区六角町３６１ 三井ガーデンホテル京都新町別邸 1F","4.4","1281.0","35.0066241","135.7570223","ChIJq6q2oIQIAWAR_ZgZSn5Gq-A"
"412","京都ガーデンパレス","京都市上京区龍前町６０５ 烏丸通下長者町上る","3.9","1025.0","35.0231082","135.7587854","ChIJq6qqfXoIAWARi3onu4jkG6k"
"413","ホテル杉長","京都市中京区守山町１７２ 富小路通御池上る","4.1","265.0","35.0117068","135.7651829","ChIJ-QrMYI4IAWARn3M5GUqaXZY"
"414","松井本館 MATSUI HONKAN","京都市中京区井筒屋町 柳馬場六角下ル","4.4","356.0","35.0069952","135.7642089","ChIJVVXFAJEIAWARsAJgWqTpmN4"
"415","Grace Villa Nijo-jo castle","京都市中京区宮木町４６０ 姉小路通小川西入ル","4.4","46.0","35.00982259999999","135.7539556","ChIJqWEamoEIAWARqyQxVUbHFqI"
"416","吉川","京都市中京区下ル 富小路通り","4.5","368.0","35.0103292","135.7647581","ChIJIXGXO44IAWARt7tPxA-jGag"
"417","ゲストハウスhannari","京都市上京区櫛笥町６９３ 693番地 日暮通下立売下る","4.3","81.0","35.01975290000001","135.7476902","ChIJ3Syq_tkHAWARceVpnWr7-e0"
"418","旅館三賀 【中京区店】","京都市中京区中之町 富小路通三条下ル","3.8","90.0","35.008444","135.7650636","ChIJaTxNvpEIAWARVjHkyhzzWzE"
"419","日昇別荘","京都市中京区中之町１３ 富小路西入る","3.8","176.0","35.008473","135.7647169","ChIJE3p9x5EIAWARQeFb5vQ5efE"
"420","要庵西富家","京都市中京区骨屋之町５６２","4.7","87.0","35.0066265","135.7647797","ChIJ06EAXoMIAWARJSzSIXIrZtU"
"421","Hostel MUNDO (月土)","京都市上京区天秤町５９６","3.7","104.0","35.0204225","135.7478737","ChIJJS6N8dkHAWARIEN2Ey1ENbE"
"422","からすま京都ホテル","京都市下京区からすま 京都ホテル 烏丸通り四条下ル","3.9","2204.0","35.0019147","135.7592402","ChIJJZA8nJkIAWAR7LtIJBnqbA4"
"423","ホテルビスタプレミオ京都［河原町通］","京都市中京区松ケ枝町４５７ ホテルビスタプレミオ京都河原町通 河原町通六角西入ル","4.3","734.0","35.0079208","135.7682044","ChIJh-aPopMIAWARiHVjSN-Qz8g"
"424","ヴィアイン京都四条室町","京都市中京区山伏山町５５１−２","3.9","1028.0","35.005569","135.7578909","ChIJMw2jRpsIAWARBe0_OM5UH6A"
"425","EN HOTEL Kyoto（エンホテル京都）","京都市下京区妙伝寺町６９８ 西洞院通四条下る","3.5","794.0","35.00316489999999","135.7556246","ChIJWaGwJR8JAWAR0fdjZzIG3FA"
"426","京町家の宿 豊園 くれない庵","京都市下京区神明町７２２−４","4.3","12.0","35.002799","135.761696","ChIJD-stX5cIAWAR3SHHDnvFqWA"
"427","THE SCREEN","京都市中京区下御霊前町６４０−１","4.3","202.0","35.01703320000001","135.7670656","ChIJXbfSzYsIAWARSAnTLGqonms"
"428","ホテル グラン・エムズ京都","京都市中京区下丸屋町４１０−３","4.1","1350.0","35.0097889","135.7685778","ChIJmbFfV9oHAWARXNNOI9J5Lps"
"429","City88 (一条IVY Ichijyo-IVY)","京都市上京区福大明神町１０９","4.1","47.0","35.0261336","135.7513715","ChIJ-5fPT98HAWARN_j1jtno-0o"
"430","ゲストハウス京都 みかさ","京都市中京区津軽町７８２−６ 釜座御池下ル","5.0","8.0","35.0098573","135.7555835","ChIJkfc9YIEIAWARlEmFoqmmAqg"
"431","旅庵花月","京都市中京区滕屋町１９１ 六角通東洞院東入","4.0","231.0","35.0075303","135.7616283","ChIJZVSZB5AIAWARCxL-S5IIw-I"
"432","ザ ロイヤルパークホテル 京都三条","京都市中京区中島町７４","4.3","1479.0","35.0089996","135.7695068","ChIJf6jVFpMIAWARpsdyUf-86CQ"
"433","ホテルマイステイズ京都四条","京都市下京区傘鉾町５２ 1F 四条通油小路東入ル","4.2","1910.0","35.0039263","135.7546146","ChIJ7VPD35wIAWAR-9VNK7vqn6g"
"434","川嶋旅館","京都市下京区綾材木町２０７−２","4.2","63.0","35.0024833","135.7637583","ChIJ--SBAJcIAWARgBuV6WxQ2_w"
"435","京都トラベラーズ・イン Kyoto Traveler's Inn","京都市左京区岡崎円勝寺町９１−２","3.6","363.0","35.01170169999999","135.7839954","ChIJRcLkHecIAWAR4bfprd3BMRM"
"436","お宿いしちょう","京都市中京区末丸町２８４","3.5","344.0","35.0156595","135.7702459","ChIJbbJhuYwIAWARne6sxiipFRI"
"437","加茂川館","京都市中京区中島町１０４","3.9","161.0","35.00908020000001","135.7709373","ChIJzY-pNZMIAWARdjMJj5IORp0"
"438","はる家 東山 | HARUYA Higashiyama","京都市東山区古川町５４２−４","4.1","116.0","35.00875499999999","135.778964","ChIJydhUfYMIAWARAKgjRUKjcAQ"
"439","Kyoto Garden Ryokan Yachiyo/Hotel 南禅寺 八千代 旅館","京都市左京区 Nanzenji Garden Ryokan Yachiyo 京都市左京区南禅寺福地町３４","4.0","485.0","35.0110176","135.7887958","ChIJP5u_6d8IAWARpfbnD_I3CbU"
"440","KKR 京都くに荘","京都市上京区河原町通 荒神口上る東入東桜町27-3","3.8","428.0","35.022033","135.7705419","ChIJq0L6CeEHAWARoyKQrKJfUjc"
"441","京都 花ホテル","京都市東山区二町目53番1号","4.3","270.0","35.0096245","135.7750535","ChIJwW3m7-sIAWARAZDvSbDp0Dw"
"442","ジャムホステル京都祇園","京都市東山区常磐町 １７０ 四条通 川端通上ル","3.6","115.0","35.00494559999999","135.7724552","ChIJZbcol-oIAWARqufr8bQNlDM"
"443","ゲストハウス 雅順","京都市東山区夷町１６５","4.7","221.0","35.0091887","135.7833321","ChIJ2yCeh90IAWARIn7JWFrH_t0"
"444","ホテル平安の森京都","京都市左京区岡崎東天王町51","3.6","1205.0","35.01715059999999","135.7895176","ChIJqeJAF-IIAWARtVg0F27vkas"
"445","吉田山荘","京都市左京区吉田下大路町５９−１","4.5","140.0","35.0228238","135.7866358","ChIJA02SQPwIAWARpKYP20HSFFE"
"446","ますや旅館","京都市左京区大菊町１４５","3.9","59.0","35.0105403","135.7741333","ChIJEcrSaewIAWARWRKZ-ESLxCA"
"447","京町家の宿 ぎおんの宿","京都市東山区西之町２３１","4.3","17.0","35.0063464","135.7742579","ChIJNbiyQ-oIAWARo-SkzSDJjN4"
"448","祇園 吉今","京都市東山区西之町２２９","4.6","180.0","35.006333","135.7740123","ChIJi_-3XOoIAWARyTUnGc-Ttmg"
"449","ゲストハウスこばこ","京都市左京区岡崎南御所町４０−１０","4.5","37.0","35.01546030000001","135.7849593","ChIJQbuyDOQIAWARxpmBonYLrgM"
"450","コミュニティーハウス神宮之杜ー岡崎","京都市左京区岡崎天王町４６","3.0","9.0","35.0154943","135.7880138","ChIJcU6ghuEIAWARpEaRCyJPbIA"
"451","料理旅館 白梅","京都市東山区末吉町７８−６","4.8","209.0","35.0052348","135.7733233","ChIJT6WKtsMIAWARYmD6J_yS2Ss"
"452","Villa法然院西","京都市左京区鹿ケ谷法然院西町20","5.0","3.0","35.0219044","135.7925885","ChIJAQAv1xwJAWAR8YGbDOvtOaM"
"453","四季々々 東山","京都市東山区八軒町４４９−２","3.7","45.0","35.0090868","135.7793772","ChIJq6r_Z-gIAWARmZEhqnH8XoI"
"454","南禅寺参道 菊水","京都市左京区南禅寺福地町３１番地","4.3","405.0","35.01045910000001","135.7892418","ChIJzSxL1XgJAWAR9VconyhwipA"
"455","旅館さわや本店","京都市左京区聖護院川原町２５","4.7","129.0","35.0183928","135.7768276","ChIJEWtcavEIAWARUbkibUnoT50"
"456","IZUTSU HOTEL KYOTO KAWARAMACHI-SANJO","京都市中京区大黒町５２ ＳＡＫＩＺＯ河原町ビル Ｂ１Ｆ 河原町通三条下る","4.2","252.0","35.0082008","135.7687784","ChIJKQUNgYMIAWAR2EnwqgiM4sA"
"457","Stay SAKURA Kyoto 祇園北","京都市左京区東門前町５２８−７","4.0","89.0","35.0107073","135.7781256","ChIJxaL_J-kIAWAR6GJTOiDcSII"
"458","Rinn Kyoto Gion Shinbashi","京都市東山区橋本町","4.6","102.0","35.0056617","135.7759446","ChIJzSyiBsIIAWARB6C2UH4XGsE"
"459","Stay SAKURA Kyoto 東山白川","京都市東山区堤町５０７","4.6","84.0","35.008392","135.7794461","ChIJQWoQFegIAWAR9w40S7dmZo8"
"460","ゲストハウス和楽庵","京都市左京区聖護院山王町１９−２","4.8","184.0","35.0175473","135.7794453","ChIJbw_0avAIAWARfJZB2mGKR0U"
"461","スーパーホテル京都・四条河原町","京都市中京区中之町５３８−１ 新京極通り四条上る","4.1","1574.0","35.0050505","135.7681371","ChIJy6W0WpQIAWARpCBNanEuT0k"
"462","ラブホテル ホテルジャルダンフルール 京都市","京都市左京区岡崎法勝寺町１−１３","3.6","25.0","35.0145704","135.7879162","ChIJc4P6oeEIAWAR-B_Kbv2hxhw"
"463","葵 閑雲庵 Aoi Suites Kan-un-an","京都市左京区南禅寺北ノ坊町１０","4.8","11.0","35.0167899","135.7957225","ChIJcQ2g3hgJAWAR1IfpNAe30sQ"
"464","葵 看月亭 Aoi Suites Kan-getsu-tei","京都市左京区南禅寺北ノ坊町","4.9","7.0","35.017084","135.795677","ChIJV8exIBkJAWARYrqMXZ7vSE8"
"465","鹿麓 席","京都市左京区鹿ケ谷寺ノ前町６１","4.6","15.0","35.0210754","135.7955016","ChIJmxufmxsJAWARH8mGQHfCuT8"
"466","三休荘町家永観堂","〒606-8433 京都府京都市左京区永観堂西町 １７, 17 永観堂西町, 左京区 京都市","4.9","7.0","35.0154042","135.7913427","ChIJlbGiSR4JAWARgAVRA8wwVBE"
"467","Hotel RokuRoku","京都市左京区鹿ケ谷西寺ノ前町２８−１","4.6","151.0","35.02007529999999","135.7921782","ChIJG3QXAR0JAWARppK30foAATY"
"468","Azukiya","京都市東山区東分木町２７２","4.8","47.0","35.0095203","135.787911","ChIJl4Z1rt8IAWARG6SrH7QSsbY"
"469","デ・ラ・ピエール","京都市左京区岡崎法勝寺町６４−１","3.8","68.0","35.01433179999999","135.7883325","ChIJn8rtuuEIAWAR3hNBOIKETSg"
"470","ゲストハウス葵中本","京都市左京区鹿ケ谷法然院西町２６","4.7","45.0","35.0222687","135.7926318","ChIJQ6ciyBwJAWAR5W3VbqWMpAo"
"471","NAGOMI","京都市左京区粟田口鳥居町３９−４","4.0","13.0","35.01034149999999","135.7869939","ChIJAQAkJd4IAWAR70cQvMTLVLA"
"472","Aoi Philosophers Path Villa","１０ Nanzenji Kitanobocho, Sakyo Ward, Kyoto","5.0","1.0","35.0167987","135.7957081","ChIJBeai3hgJAWARHnfoN4QwEok"
"473","京別邸 哲学の道","京都市左京区南禅寺北ノ坊町２９−６","","","35.0166273","135.7944008","ChIJn43G6JkJAWARcKr1PsyYaC4"
"474","清宗庵","京都市左京区鹿ケ谷宮ノ前町８２","5.0","3.0","35.0182664","135.7954185","ChIJE5ATRhkJAWARWqoy3ALcmRg"
"475","京都 白河院（日本私立学校振興・共済事業団 京都宿泊所）","京都市左京区岡崎法勝寺町１６ 白河院","4.2","168.0","35.0138901","135.7875735","ChIJAS7-B-EIAWARVpWfgLOtVkw"
"476","南禅会館","京都市左京区南禅寺福地町８６","4.2","40.0","35.01149959999999","135.7906878","ChIJAQDAEiAJAWARp1jouAG9y4A"
"477","ウェスティン都ホテル京都 数寄屋風別館 佳水園","京都市東山区三条けあげ","4.7","90.0","35.0078947","135.7882674","ChIJN1AzAd8IAWARnkEwUIBW6gY"
"478","リージェント京都","30 岡崎東天王町, 左京区 京都市","","","35.0165925","135.7911268","ChIJ992ZEh4JAWARvB__HmYQJrw"
"479","閒居 吉田や","京都市山科区日ノ岡夷谷町１７−１２","4.7","3.0","35.004515","135.7921167","ChIJzeL0gz8JAWARwt3ZcJUEH6o"
"480","Yawata","京都市山科区日ノ岡一切経谷町１５−１６","","","35.00428469999999","135.7921224","ChIJWZdAIQAJAWAR6IYuEOUwnGg"
"481","銀閣寺ハウス","京都市左京区浄土寺下南田町１４１−５","5.0","1.0","35.0238798","135.7956074","ChIJX1GSswQJAWARqMhG6tdyfGs"
"482","Teppanyaki by Japan Experience","京都市左京区鹿ケ谷上宮ノ前町２０−５","5.0","6.0","35.01912489999999","135.7917699","ChIJN33ELhwJAWARocr_jng2fjE"
"483","留釈軒 RUSHAKEN","京都市左京区岡崎法勝寺町８３","4.0","2.0","35.0145887","135.7891226","ChIJPQKDX6YJAWAREafyjlV_cQo"
"484","Uta Yomi Dori by Japan Experience","京都市左京区岡崎法勝寺町８３−１","5.0","10.0","35.0146399","135.7890162","ChIJ2TrE1zcJAWAR2TKTHxFum7c"
"485","真如堂アビタシオン","京都市左京区浄土寺真如町１６２−６","5.0","3.0","35.01985309999999","135.7913732","ChIJAQBkDB0JAWARyjj_ytN_xxc"
"486","ユリシーズ株式会社","京都市東山区今道町２６４−４ ｈａｌｅてまり京都東山","","","35.0097414","135.7876938","ChIJgzxOs98IAWARfQ7UcIL--vY"
